Name	chromosome	min	max	logratio	annotation
55	3	115345561	197897317	-0.0596848568656	normal
55	4	29861	191026128	-0.0761567351305	normal
55	5	25637	51537410	0.230433583333	gain
55	5	51537410	180891680	-0.0633087116754	normal
55	6	60745	171047376	0.157372277725	normal
55	7	22189	159112461	0.162413624838	normal
55	8	18535	104788609	-0.0549574346793	normal
55	8	104788609	146293428	0.326416170213	gain
55	9	28046	141118196	-0.0502328286853	normal
55	10	60636	135520883	-0.0527799696141	normal
55	11	60824	134934174	-0.0355893673219	normal
55	12	147085	53619074	-0.0682844755805	normal
55	12	53619074	133751883	0.38480587	gain
55	13	19020199	115099262	0.102116334728	normal
55	14	19068113	107278229	-0.0730878639456	normal
55	15	20057163	102489663	-0.0770975061365	normal
55	16	71631	90267732	-0.0265848670757	normal
55	17	5157	47060611	0.0254793897996	normal
55	17	47060611	81055703	0.520023837072	gain
55	18	15050	10230405	-0.332941875	loss
55	18	10230405	77999803	0.158190031075	normal
55	19	69411	59078979	-0.0555000649819	normal
55	20	71424	62949310	0.147509549731	normal
55	21	10860934	48098938	0.139231224971	normal
55	22	16050690	51237712	-0.0473498965517	normal
55	23	72101	34039204	-0.102244	normal
55	23	34039204	155247523	-0.388703061433	loss
56	1	27918	67986190	-0.493002853746	loss
56	1	67986190	249219279	0.0580019177038	normal
56	2	25142	12996130	0.0390658878505	normal
56	2	12996130	16112026	3.89827115385	ampl
56	2	16112026	243059305	0.0575807331166	normal
56	3	60710	55593530	-0.537290323974	loss
56	3	55593530	197897317	0.0536075468435	normal
56	4	29861	191026128	0.0417162173727	normal
56	5	25637	180891680	0.0561842176564	normal
56	6	60745	108410693	0.0566015226494	normal
56	6	108410693	171047376	-0.522265305074	loss
56	7	22189	159112461	0.0429195834411	normal
56	8	18535	146293428	0.04546725	normal
56	9	28046	141118196	0.0308050265604	normal
56	10	60636	135520883	0.0446641294439	normal
56	11	60824	134934174	0.016010970516	normal
56	12	147085	133751883	0.0133725546322	normal
56	13	19020199	115099262	0.0220901589958	normal
56	14	19068113	107278229	0.0357208163265	normal
56	15	20057163	102489663	0.0161589396171	normal
56	16	71631	90267732	0.0518565286299	normal
56	17	5157	27208847	0.0566292333333	normal
56	17	27208847	81055703	0.410406966543	gain
56	18	15050	37501583	0.0619964177363	normal
56	18	37501583	77999803	0.435569275794	gain
56	19	69411	59078979	0.0260261155235	normal
56	20	71424	62949310	0.0379808938172	normal
56	21	10860934	48098938	0.0386574558304	normal
56	22	16050690	51237712	0.0105945977011	normal
56	23	72101	147063485	-0.547474753777	loss
56	23	147063485	155247523	0.0332434825871	normal
57	1	27918	62976207	-0.0110624983943	normal
57	1	62976207	105872174	-0.442043041045	loss
57	1	105872174	249219279	0.102071565217	normal
57	2	25142	67188474	0.379939205496	gain
57	2	67188474	243059305	0.0280784611776	normal
57	3	60710	69234903	-0.462913943254	loss
57	3	69234903	197897317	0.00757023634622	normal
57	4	29861	191026128	-0.00268499144202	normal
57	5	25637	37203536	-0.497382596983	loss
57	5	37203536	180891680	0.0250267666381	normal
57	6	60745	171047376	0.013510748088	normal
57	7	22189	159112461	0.0102433764554	normal
57	8	18535	146293428	0.0251536404494	normal
57	9	28046	141118196	0.0115564541833	normal
57	10	60636	135520883	0.0154153600729	normal
57	11	60824	69831199	0.303345379437	gain
57	11	69831199	134934174	-0.487520345253	loss
57	12	147085	113685077	-0.0161102910149	normal
57	12	113685077	133751883	0.29971388	gain
57	13	19020199	115099262	-0.00245638912134	normal
57	14	19068113	107278229	-0.0124995102041	normal
57	15	20057163	102489663	-0.0299204270987	normal
57	16	71631	90267732	-0.0153569376278	normal
57	17	5157	29687613	-0.0513320090634	normal
57	17	29687613	81055703	0.667720888542	gain
57	18	15050	77999803	0.037384310992	normal
57	19	69411	59078979	-0.113713602888	normal
57	20	71424	62949310	0.0195068884409	normal
57	21	10860934	48098938	0.00541956419317	normal
57	22	16050690	51237712	-0.0456437701149	normal
57	23	72101	155247523	-0.0376932794702	normal
58	1	27918	100454784	-0.396695172414	loss
58	1	100454784	249219279	0.04337256	normal
58	2	25142	15951399	0.068192835443	normal
58	2	15951399	16709317	4.11188058824	ampl
58	2	16709317	21204288	0.0758757142857	normal
58	2	21204288	21636774	4.15114636364	ampl
58	2	21636774	243059305	0.053990055535	normal
58	3	60710	197897317	0.0509094936188	normal
58	4	29861	191026128	0.0463711360719	normal
58	5	25637	180891680	0.0444004718898	normal
58	6	60745	171047376	0.0497720052581	normal
58	7	22189	159112461	0.0453933868047	normal
58	8	18535	146293428	0.0443829578652	normal
58	9	28046	141118196	0.0361279249668	normal
58	10	60636	135520883	0.0482943482224	normal
58	11	60824	134934174	0.0209070577396	normal
58	12	147085	133751883	0.024807654663	normal
58	13	19020199	115099262	-0.258644054393	normal
58	14	19068113	107278229	0.0323158730159	normal
58	15	20057163	102489663	0.019476239568	normal
58	16	71631	90267732	0.0292076482618	normal
58	17	5157	36281829	0.0264779539952	normal
58	17	36281829	81055703	0.519316023235	gain
58	18	15050	77999803	0.050040847185	normal
58	19	69411	59078979	-0.0116351552347	normal
58	20	71424	62949310	0.0439657123656	normal
58	21	10860934	48098938	0.0448813309776	normal
58	22	16050690	51237712	-0.0109485977011	normal
58	23	72101	155247523	-0.542885099338	loss
59	1	27918	109836477	-0.529545795455	loss
59	1	109836477	249219279	0.0222160255967	normal
59	2	25142	15790892	0.00647641943734	normal
59	2	15790892	16909561	4.78297461538	ampl
59	2	16909561	243059305	0.0309937518116	normal
59	3	60710	197897317	0.0189308686702	normal
59	4	29861	191026128	0.104395419341	normal
59	5	25637	180891680	0.0310113501919	normal
59	6	60745	171047376	0.0276535516252	normal
59	7	22189	100350144	0.0368148129676	normal
59	7	100350144	159112461	0.409355942426	gain
59	8	18535	146293428	0.0259534044944	normal
59	9	28046	141118196	0.0225768492696	normal
59	10	60636	135520883	-0.0274661470678	normal
59	11	60824	134934174	0.102493826781	normal
59	12	147085	133751883	0.0360919113573	normal
59	13	19020199	115099262	0.0421845062762	normal
59	14	19068113	107278229	0.0298294421769	normal
59	15	20057163	102489663	0.0201338635248	normal
59	16	71631	90267732	0.00030240797546	normal
59	17	5157	42458087	0.0320751271617	normal
59	17	42458087	81055703	0.389266476091	gain
59	18	15050	77999803	0.0188724504021	normal
59	19	69411	59078979	-0.011183032491	normal
59	20	71424	62949310	0.000799690860215	normal
59	21	10860934	48098938	0.0345207656066	normal
59	22	16050690	51237712	-0.0557212873563	normal
59	23	72101	155247523	-0.608607149669	loss
60	1	27918	97255992	-0.535160608948	loss
60	1	97255992	249219279	0.0691883962559	normal
60	2	25142	15870905	0.0270869720102	normal
60	2	15870905	16425666	3.36395583333	ampl
60	2	16425666	243059305	0.0765481869125	normal
60	3	60710	197897317	0.0538437361054	normal
60	4	29861	191026128	0.066254330338	normal
60	5	25637	180891680	0.0675385256266	normal
60	6	60745	171047376	0.0476079517208	normal
60	7	22189	159112461	0.0261104036223	normal
60	8	18535	146293428	0.0496500224719	normal
60	9	28046	29759857	-0.498899018817	loss
60	9	29759857	141118196	0.06520335097	normal
60	10	60636	135520883	0.0514248769371	normal
60	11	60824	134934174	0.0308217076167	normal
60	12	147085	133751883	0.0399847029855	normal
60	13	19020199	115099262	0.0644518953975	normal
60	14	19068113	107278229	0.0534564671202	normal
60	15	20057163	32939450	0.041937	normal
60	15	32939450	34663927	-0.635917674419	loss
60	15	34663927	87761607	0.0347578415094	normal
60	15	87761607	102489663	0.41891200542	gain
60	16	71631	90267732	0.00893700920245	normal
60	17	5157	81055703	0.00733276606684	normal
60	18	15050	77999803	0.0556348310992	normal
60	19	69411	59078979	-0.0787711768953	normal
60	20	71424	62949310	0.0269318548387	normal
60	21	10860934	48098938	0.0353460895171	normal
60	22	16050690	51237712	-0.0402537701149	normal
60	23	72101	2699891	-0.03808875	normal
60	23	2699891	155247523	-0.631674112099	loss
61	1	27918	249219279	-0.134653970457	normal
61	2	25142	14674827	0.270067134986	gain
61	2	14674827	19828638	1.51405322835	ampl
61	2	19828638	243059305	0.266884378557	gain
61	3	60710	197897317	-0.150371181556	normal
61	4	29861	191026128	0.218745875053	gain
61	5	25637	180891680	-0.142936202303	normal
61	6	60745	171047376	-0.140369486138	normal
61	7	22189	159112461	0.384371011643	gain
61	8	18535	146293428	0.214328196629	gain
61	9	28046	141118196	-0.143464704515	normal
61	10	60636	135520883	-0.0856939562443	normal
61	11	60824	134934174	-0.134365746314	normal
61	12	147085	133751883	-0.0353542351493	normal
61	13	19020199	115099262	-0.168242196653	normal
61	14	19068113	107278229	-0.159266358277	normal
61	15	20057163	102489663	-0.186962307315	normal
61	16	71631	90267732	-0.14986851227	normal
61	17	5157	18947084	0.0938060381356	normal
61	17	18947084	81055703	0.458136931432	gain
61	18	15050	77999803	0.0523198659517	normal
61	19	69411	59078979	-0.162723971119	normal
61	20	71424	62949310	-0.141114247312	normal
61	21	10860934	48098938	-0.136743474676	normal
61	22	16050690	51237712	-0.158010563218	normal
61	23	72101	155247523	0.0655828688742	normal
62	1	27918	97334984	-0.00997043460265	normal
62	1	97334984	249219279	0.369889928192	gain
62	2	25142	44632149	0.686502513514	gain
62	2	44632149	243059305	0.0638240418479	normal
62	3	60710	45908164	-0.522733025283	loss
62	3	45908164	197897317	0.00535270277553	normal
62	4	29861	38633279	-0.532524275132	loss
62	4	38633279	191026128	0.0280179485117	normal
62	5	25637	180891680	0.0477806638067	normal
62	6	60745	171047376	-0.171377664914	normal
62	7	22189	159112461	0.0962501940492	normal
62	8	18535	7002942	-0.560500914286	loss
62	8	7002942	8074907	0.126627272727	normal
62	8	8074907	27880170	-0.523135578093	loss
62	8	27880170	79081518	-0.186387554077	normal
62	8	79081518	142379018	0.0760173951715	normal
62	8	142379018	146293428	0.454170425532	gain
62	9	28046	141118196	-0.136494233068	normal
62	10	60636	135520883	-0.151433366758	normal
62	11	60824	74893034	0.0730612222854	normal
62	11	74893034	134934174	-0.561855724783	loss
62	12	147085	98828737	0.149967528373	normal
62	12	98828737	133751883	0.545298045977	gain
62	13	19020199	115099262	-0.0444682301255	normal
62	14	19068113	107278229	-0.163325433107	normal
62	15	20057163	102489663	-0.153519587629	normal
62	16	71631	90267732	0.130633951943	normal
62	17	5157	41221314	0.424107055731	gain
62	17	41221314	56058903	1.14345174731	gain
62	17	56058903	81055703	0.641359967846	gain
62	18	15050	77999803	0.0796078873995	normal
62	19	69411	59078979	0.0929352779783	normal
62	20	71424	32242603	0.109815207756	normal
62	20	32242603	62949310	0.389871227154	gain
62	21	10860934	48098938	-0.156826077739	normal
62	22	16050690	51237712	0.203684632184	gain
62	23	72101	155247523	-0.620022982781	loss
63	1	27918	249219279	0.0271353336893	normal
63	2	25142	15832792	0.0751859693878	normal
63	2	15832792	16468968	2.49904357143	ampl
63	2	16468968	243059305	0.0960304899656	normal
63	3	60710	197897317	0.0198257122273	normal
63	4	29861	191026128	0.0504439537869	normal
63	5	25637	180891680	0.0329136983518	normal
63	6	60745	37057943	0.0026939762931	normal
63	6	37057943	38429109	0.785739705882	gain
63	6	38429109	43864251	-0.0314577205882	normal
63	6	43864251	44661890	0.6758185	gain
63	6	44661890	55102749	0.0581635249042	normal
63	6	55102749	55942589	0.868012380952	gain
63	6	55942589	70571674	0.0495502816901	normal
63	6	70571674	71295145	0.739107222222	gain
63	6	71295145	162165808	0.0409147570671	normal
63	6	162165808	162689505	0.801330769231	gain
63	6	162689505	171047376	-0.0682149756098	normal
63	7	22189	159112461	0.00298461060802	normal
63	8	18535	146293428	0.0522991825843	normal
63	9	28046	141118196	-0.01704687251	normal
63	10	60636	135520883	-0.00790141294439	normal
63	11	60824	134934174	-0.00393338759214	normal
63	12	147085	133751883	0.0598240566328	normal
63	13	19020199	115099262	0.040856209205	normal
63	14	19068113	107278229	0.0222322494331	normal
63	15	20057163	102489663	-0.0378760579283	normal
63	16	71631	90267732	-0.0162185327198	normal
63	17	5157	81055703	-0.0205331465296	normal
63	18	15050	77999803	0.0715672975871	normal
63	19	69411	59078979	-0.149126137184	normal
63	20	71424	62949310	0.00538780913978	normal
63	21	10860934	48098938	-0.0191826266196	normal
63	22	16050690	51237712	-0.0656067586207	normal
63	23	72101	155247523	-0.584685539073	loss
64	1	27918	249219279	0.129732626802	normal
64	2	25142	243059305	0.131680636685	normal
64	3	60710	124584156	-0.188112064069	normal
64	3	124584156	197897317	0.0867298142077	normal
64	4	29861	191026128	0.0864822700043	normal
64	5	25637	180891680	0.102384066381	normal
64	6	60745	171047376	0.0870147562141	normal
64	7	22189	159112461	0.30205949806	gain
64	8	18535	146293428	-0.198813713483	normal
64	9	28046	141118196	-0.184482828685	normal
64	10	60636	135520883	0.105160917654	normal
64	11	60824	81411746	-0.195800478668	normal
64	11	81411746	134934174	-0.637849865067	loss
64	12	147085	133751883	0.0786192243767	normal
64	13	19020199	115099262	0.0959743891213	normal
64	14	19068113	107278229	-0.206497333333	normal
64	15	20057163	102489663	0.0973928964163	normal
64	16	71631	90267732	-0.189321503067	normal
64	17	5157	81055703	0.353452411311	gain
64	18	15050	77999803	0.332016321716	gain
64	19	69411	59078979	0.0852796245487	normal
64	20	71424	62949310	0.102402379032	normal
64	21	10860934	48098938	-0.21152581861	normal
64	22	16050690	51237712	0.0732276551724	normal
64	23	72101	155247523	-0.838345025166	loss
65	1	27918	249219279	0.0237571685353	normal
65	2	25142	130672311	0.177366943204	normal
65	2	130672311	133030814	-0.0688835087719	normal
65	2	133030814	146790488	0.187516075581	normal
65	2	146790488	209643975	-0.112934272959	normal
65	2	209643975	243059305	0.183525239808	normal
65	3	60710	197897317	-0.015203806093	normal
65	4	29861	191026128	-0.065539148481	normal
65	5	25637	180891680	-0.0309452133664	normal
65	6	60745	171047376	0.0315764268642	normal
65	7	22189	159112461	0.142023782665	normal
65	8	18535	2810213	0.0624214285714	normal
65	8	2810213	57487381	-0.180432386895	normal
65	8	57487381	146293428	0.0549463224638	normal
65	9	28046	141118196	0.33850123838	gain
65	10	60636	135520883	-0.041280133698	normal
65	11	60824	73455547	0.253450087057	gain
65	11	73455547	134934174	-0.528611063275	loss
65	12	147085	133751883	-0.00809942751616	normal
65	13	19020199	115099262	0.0802451087866	normal
65	14	19068113	107278229	-0.223074956916	normal
65	15	20057163	102489663	-0.0403117525773	normal
65	16	71631	90267732	-0.216122305726	normal
65	17	5157	40939959	0.00938106991525	normal
65	17	40939959	81055703	0.700197512488	gain
65	18	15050	77999803	0.339362284182	gain
65	19	69411	59078979	-0.0507257689531	normal
65	20	71424	62949310	0.0337091599462	normal
65	21	10860934	48098938	0.00266769140165	normal
65	22	16050690	51237712	-0.0232699655172	normal
65	23	72101	155247523	-0.574511875497	loss
66	1	27918	23074836	-0.168117992895	normal
66	1	23074836	249219279	0.056109934731	normal
66	2	25142	243059305	0.0413049402055	normal
66	3	60710	57515531	-0.389173382046	loss
66	3	57515531	197897317	0.0316406138556	normal
66	4	29861	41772563	-0.401180117188	loss
66	4	41772563	191026128	0.048595660274	normal
66	5	25637	1922620	-0.378009583333	loss
66	5	1922620	180891680	0.0398720520429	normal
66	6	60745	171047376	0.0319778824092	normal
66	7	22189	2601898	-0.0768325423729	normal
66	7	2601898	159112461	0.211138481345	gain
66	8	18535	146293428	0.0282236601124	normal
66	9	28046	141118196	0.00552987383798	normal
66	10	60636	135520883	0.0203857307809	normal
66	11	60824	71448470	0.00212649133293	normal
66	11	71448470	134934174	-0.376678389135	loss
66	12	147085	55142182	0.0061243045843	normal
66	12	55142182	133751883	0.344526192661	gain
66	13	19020199	115099262	0.0284909246862	normal
66	14	19068113	107278229	0.0199789478458	normal
66	15	20057163	102489663	0.00220973490427	normal
66	16	71631	90267732	-0.00442896728016	normal
66	17	5157	42692692	0.0405155106168	normal
66	17	42692692	81055703	0.519478033473	gain
66	18	15050	77999803	0.0782324504021	normal
66	19	69411	59078979	-0.0874322960289	normal
66	20	71424	62949310	0.00478790322581	normal
66	21	10860934	48098938	0.0128030624264	normal
66	22	16050690	51237712	-0.0581575402299	normal
66	23	72101	155247523	-0.61978522649	loss
67	1	27918	249219279	0.035254219612	normal
67	2	25142	243059305	0.262654008759	gain
67	3	60710	197897317	0.0479448065047	normal
67	4	29861	191026128	0.0549394501498	normal
67	5	25637	47906758	0.26140646087	gain
67	5	47906758	180891680	-0.208641729186	normal
67	6	60745	171047376	0.25626667782	gain
67	7	22189	159112461	0.0235363984476	normal
67	8	18535	146293428	-0.220361547753	normal
67	9	28046	141118196	-0.226075501328	normal
67	10	60636	135520883	-0.228767438469	normal
67	11	60824	134934174	-0.228546649263	normal
67	12	147085	133751883	0.0372235364728	normal
67	13	19020199	115099262	0.242951995816	gain
67	14	19068113	107278229	-0.21304168254	normal
67	15	20057163	102489663	-0.244978463427	normal
67	16	71631	90267732	-0.253201574642	normal
67	17	5157	18947084	0.19309	normal
67	17	18947084	81055703	0.545428845893	gain
67	18	15050	77999803	0.433243168901	gain
67	19	69411	59078979	-0.0478990397112	normal
67	20	71424	62949310	0.0219409341398	normal
67	21	10860934	48098938	-0.215765206125	normal
67	22	16050690	51237712	0.144456482759	normal
67	23	72101	155247523	-0.239257682119	normal
68	1	27918	50571667	-0.457552253408	loss
68	1	50571667	249219279	0.0663997506862	normal
68	2	25142	15231763	0.293702095491	gain
68	2	15231763	15675726	2.95211272727	ampl
68	2	15675726	15951399	0.219684285714	gain
68	2	15951399	16468968	2.94345909091	ampl
68	2	16468968	29718693	0.320734229607	gain
68	2	29718693	29996776	3.14041285714	ampl
68	2	29996776	68838428	0.312351452111	gain
68	2	68838428	243059305	0.0316252936997	normal
68	3	60710	197897317	0.0276764306299	normal
68	4	29861	191026128	0.0263340885751	normal
68	5	25637	153694404	0.0350890773333	normal
68	5	153694404	180891680	0.39582634757	gain
68	6	60745	171047376	0.0289305521033	normal
68	7	22189	159112461	0.0278258240621	normal
68	8	18535	146293428	0.00620678932584	normal
68	9	28046	141118196	0.0274286553785	normal
68	10	60636	135520883	0.0325341719842	normal
68	11	60824	134934174	0.0449814864865	normal
68	12	147085	133751883	0.0484771221914	normal
68	13	19020199	115099262	0.0460224100418	normal
68	14	19068113	107278229	0.0439599410431	normal
68	15	20057163	102489663	0.0550027589593	normal
68	16	71631	40826116	0.01423887471	normal
68	16	40826116	90267732	-0.342096005484	loss
68	17	5157	4254599	0.376531238095	gain
68	17	4254599	41376925	0.0412238542891	normal
68	17	41376925	58654135	0.403174560185	gain
68	17	58654135	59730082	2.78914925926	ampl
68	17	59730082	81055703	0.379583169811	gain
68	18	15050	77999803	0.0259048954424	normal
68	19	69411	59078979	0.00937394945848	normal
68	20	71424	62949310	0.029290530914	normal
68	21	10860934	48098938	0.0393735453475	normal
68	22	16050690	51237712	0.00311516091954	normal
68	23	72101	155247523	-0.670669570861	loss
69	1	27918	7125087	-0.634514550898	loss
69	1	7125087	156288749	-0.0213156606176	normal
69	1	156288749	249219279	0.395466516659	gain
69	2	25142	243059305	-0.0047536668351	normal
69	3	60710	197897317	-0.0166761095101	normal
69	4	29861	191026128	-0.019345868635	normal
69	5	25637	180891680	-0.00924044931136	normal
69	6	60745	171047376	-0.0241719239962	normal
69	7	22189	34329233	0.373825692488	gain
69	7	34329233	159112461	-0.0104562031198	normal
69	8	18535	7228239	-0.00542261111111	normal
69	8	7228239	7958622	0.521485333333	gain
69	8	7958622	146293428	-0.0220495066865	normal
69	9	28046	141118196	-0.0545707702523	normal
69	10	60636	16889314	0.386657274882	gain
69	10	16889314	135520883	-0.0359836388986	normal
69	11	60824	73857042	0.0856060819388	normal
69	11	73857042	134934174	-0.408949986868	loss
69	12	147085	111051518	-0.0256325121133	normal
69	12	111051518	133751883	0.345279540636	gain
69	13	19020199	115099262	0.0792883138075	normal
69	14	19068113	107278229	-0.0146778185941	normal
69	15	20057163	102489663	-0.0425353068238	normal
69	16	71631	70135508	-0.0545472145805	normal
69	16	70135508	81977279	0.409785033784	gain
69	16	81977279	90267732	-0.643150145631	loss
69	17	5157	48536325	0.318142052863	gain
69	17	48536325	81055703	0.876035160494	gain
69	18	15050	77999803	0.39764169437	gain
69	19	69411	59078979	-0.112363176895	normal
69	20	71424	62949310	-0.0302297043011	normal
69	21	10860934	48098938	-0.0315246054181	normal
69	22	16050690	51237712	-0.107057011494	normal
69	23	72101	155247523	-0.646642810596	loss
70	1	27918	89899813	-0.600170618834	loss
70	1	89899813	249219279	0.0394050811449	normal
70	2	25142	16036377	0.101293425693	normal
70	2	16036377	16665085	3.04452285714	ampl
70	2	16665085	243059305	0.0373890752805	normal
70	3	60710	197897317	0.0345942527789	normal
70	4	29861	191026128	0.0209571887035	normal
70	5	25637	180891680	0.0321209776473	normal
70	6	60745	171047376	0.0279535468451	normal
70	7	22189	159112461	0.0374356739974	normal
70	8	18535	146293428	0.0315157893258	normal
70	9	28046	141118196	0.0477753320053	normal
70	10	60636	135520883	0.00844089334549	normal
70	11	60824	134934174	0.0485560472973	normal
70	12	147085	133751883	0.0491223330255	normal
70	13	19020199	115099262	0.0350444895397	normal
70	14	19068113	99293391	0.040257276808	normal
70	14	99293391	107278229	0.4691864	gain
70	15	20057163	102489663	0.0547776485027	normal
70	16	71631	90267732	0.0568256134969	normal
70	17	5157	45422919	0.0580056764428	normal
70	17	45422919	81055703	0.762514932432	gain
70	18	15050	77999803	0.0305659946381	normal
70	19	69411	59078979	0.0611022743682	normal
70	20	71424	62949310	0.0387474395161	normal
70	21	10860934	48098938	0.0431196466431	normal
70	22	16050690	51237712	0.0543705402299	normal
70	23	72101	155247523	-0.639380060927	loss
71	1	27918	249219279	-0.0761017387435	normal
71	2	25142	243059305	-0.0332473201954	normal
71	3	60710	197897317	-0.0112646191848	normal
71	4	29861	191026128	-0.024686093282	normal
71	5	25637	180891680	-0.00565380898623	normal
71	6	60745	171047376	0.0128237356597	normal
71	7	22189	159112461	0.268202530401	gain
71	8	18535	146293428	-0.0400728792135	normal
71	9	28046	141118196	0.0130350232404	normal
71	10	60636	135520883	-0.0507398419933	normal
71	11	60824	71498749	0.0973198207885	normal
71	11	71498749	134934174	-0.311097294564	loss
71	12	147085	133751883	0.13003079409	normal
71	13	19020199	115099262	-0.0115308075314	normal
71	14	19068113	107278229	-0.0212319637188	normal
71	15	20057163	102489663	-0.0456086597938	normal
71	16	71631	90267732	-0.119336789366	normal
71	17	5157	41696780	-0.0882519087137	normal
71	17	41696780	81055703	0.452880754332	gain
71	18	15050	77999803	0.18135583378	normal
71	19	69411	59078979	-0.0870975090253	normal
71	20	71424	62949310	-0.0398996841398	normal
71	21	10860934	48098938	-0.0234157008245	normal
71	22	16050690	51237712	-0.168293436782	normal
71	23	72101	155247523	0.00769578278146	normal
72	1	27918	249219279	-0.0178582594768	normal
72	2	25142	45997077	0.286106372378	gain
72	2	45997077	65394710	0.0172442061856	normal
72	2	65394710	67400039	-0.5291962	loss
72	2	67400039	243059305	-0.0154208806952	normal
72	3	60710	42516960	-0.020382645951	normal
72	3	42516960	53872497	-0.509429577465	loss
72	3	53872497	197897317	-0.0162946269932	normal
72	4	29861	191026128	-0.0199795271716	normal
72	5	25637	180891680	-0.0119898554979	normal
72	6	60745	171047376	0.0246569526769	normal
72	7	22189	102450633	-0.0128382010582	normal
72	7	102450633	159112461	0.331879616477	gain
72	8	18535	28835643	-0.487157128852	loss
72	8	28835643	146293428	-0.0305904813774	normal
72	9	28046	8519248	0.17963713615	normal
72	9	8519248	141118196	-0.0372642586638	normal
72	10	60636	135520883	-0.0217606137952	normal
72	11	60824	71971476	0.294093493476	gain
72	11	71971476	134934174	-0.504998541401	loss
72	12	147085	33160936	0.307038869988	gain
72	12	33160936	58476698	-0.0200186837294	normal
72	12	58476698	133751883	0.304630409792	gain
72	13	19020199	115099262	-0.0267391924686	normal
72	14	19068113	107278229	-0.0182219455782	normal
72	15	20057163	102489663	-0.0363890868925	normal
72	16	71631	90267732	-0.0407587474438	normal
72	17	5157	41536978	-0.0459061979167	normal
72	17	41536978	81055703	0.609638345178	gain
72	18	15050	77999803	-0.00313284182306	normal
72	19	69411	1563366	-0.642033333333	loss
72	19	1563366	46983196	-0.0736421776504	normal
72	19	46983196	59078979	-0.505575761589	loss
72	20	71424	62949310	-0.024951686828	normal
72	21	10860934	48098938	-0.0358881861013	normal
72	22	16050690	51237712	-0.0582803678161	normal
72	23	72101	155247523	-0.0554059337748	normal
73	1	27918	109509064	-0.358941518382	loss
73	1	109509064	249219279	0.173133518455	normal
73	2	25142	15599904	0.281057124352	gain
73	2	15599904	17305930	1.95521292683	ampl
73	2	17305930	52075873	0.535032945915	gain
73	2	52075873	243059305	0.160326888602	normal
73	3	60710	197897317	-0.0636765314944	normal
73	4	29861	182816169	-0.0798597493286	normal
73	4	182816169	187889556	0.450569133858	gain
73	4	187889556	191026128	-0.036507721519	normal
73	5	25637	180891680	0.155992702642	normal
73	6	60745	91376939	0.155175716878	normal
73	6	91376939	105081506	0.559235029412	gain
73	6	105081506	106119050	1.15664384615	gain
73	6	106119050	108999726	0.535485138889	gain
73	6	108999726	171047376	-0.366402328145	loss
73	7	22189	159112461	-0.0742491927555	normal
73	8	18535	146293428	-0.0808002780899	normal
73	9	28046	141118196	-0.0876981208499	normal
73	10	60636	135520883	-0.0842038377393	normal
73	11	60824	134934174	0.104599643735	normal
73	12	147085	133751883	0.12837203755	normal
73	13	19020199	115099262	0.145327857741	normal
73	14	19068113	107278229	-0.348313147392	loss
73	15	20057163	102489663	-0.0916108247423	normal
73	16	71631	90267732	-0.0757462627812	normal
73	17	5157	44213600	0.161112229796	normal
73	17	44213600	81055703	0.535718082789	gain
73	18	15050	77999803	0.185065206434	normal
73	19	69411	59078979	-0.0725602021661	normal
73	20	71424	62949310	0.139909979839	normal
73	21	10860934	48098938	-0.0893259717314	normal
73	22	16050690	51237712	0.142477586207	normal
73	23	72101	11236591	0.316805709091	gain
73	23	11236591	155247523	-0.498592777143	loss
74	1	27918	249219279	0.00546322655277	normal
74	2	25142	243059305	0.0155388209533	normal
74	3	60710	64762909	-0.2943	normal
74	3	64762909	197897317	0.00401461728395	normal
74	4	29861	191026128	0.00715625160462	normal
74	5	25637	180891680	0.0102706209077	normal
74	6	60745	100927842	0.00279788934426	normal
74	6	100927842	171047376	0.234542098624	gain
74	7	22189	55656727	-0.12143334296	normal
74	7	55656727	159112461	0.231926653226	gain
74	8	18535	146293428	0.0179755646067	normal
74	9	28046	141118196	0.0134819687915	normal
74	10	60636	135520883	0.000655186873291	normal
74	11	60824	69237136	0.00503159259259	normal
74	11	69237136	134934174	-0.27602297066	normal
74	12	147085	133751883	0.0160428962758	normal
74	13	19020199	115099262	0.0339282384937	normal
74	14	19068113	60060536	0.0459983691406	normal
74	14	60060536	107278229	-0.281038873836	normal
74	15	20057163	72064804	0.0276533020344	normal
74	15	72064804	102489663	-0.280202476943	normal
74	16	71631	90267732	-0.0205508179959	normal
74	17	5157	81055703	0.0828588534704	normal
74	18	15050	77999803	0.0242346005362	normal
74	19	69411	59078979	-0.0616840649819	normal
74	20	71424	62949310	-0.00874741263441	normal
74	21	10860934	48098938	0.0269507420495	normal
74	22	16050690	51237712	-0.0296728850575	normal
74	23	72101	155247523	-0.00372831258278	normal
75	1	27918	54056671	-0.568162451274	loss
75	1	54056671	201547013	0.0566346634461	normal
75	1	201547013	249219279	0.319083186441	gain
75	2	25142	15951399	0.0659969873418	normal
75	2	15951399	17701459	2.22305619048	ampl
75	2	17701459	243059305	0.0509038327273	normal
75	3	60710	197897317	0.0355959057225	normal
75	4	29861	191026128	0.0389326037655	normal
75	5	25637	180891680	0.0597628652066	normal
75	6	60745	171047376	0.0471123303059	normal
75	7	22189	159112461	0.0250739404916	normal
75	8	18535	146293428	0.0332592303371	normal
75	9	28046	141118196	-0.0100013479416	normal
